city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,109,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,51,1.0
city_21,0.624,Male,1,full-time,Masters,STEM,3-4,<10,Pvt Ltd,1,129,1.0
city_103,0.92,Male,1,none,Masters,Other,>=10,>10000,Pvt Ltd,>4,70,0.0
city_67,0.855,Male,0,full-time,High School,STEM,5-9,10-49,Pvt Ltd,1,18,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Early Stage Startup,>4,25,0.0
city_16,0.91,Female,0,none,Graduate,STEM,5-9,10-49,Pvt Ltd,1,28,1.0
Other,0.8270000000000001,Male,0,part-time,Graduate,STEM,0-2,10-49,Pvt Ltd,1,246,0.0
city_103,0.92,Female,0,none,Phd,STEM,>=10,1000-4999,NGO,1,55,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,4,22,1.0
Other,0.847,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,67,0.0
city_16,0.91,Male,0,none,Graduate,STEM,>=10,500-999,Pvt Ltd,2,68,0.0
city_16,0.91,Male,1,none,Masters,STEM,5-9,50-99,Pvt Ltd,1,53,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,104,0.0
Other,0.698,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,102,1.0
city_102,0.804,Male,1,none,Graduate,STEM,0-2,50-99,Pvt Ltd,2,11,1.0
city_103,0.92,Female,1,none,Masters,Humanities,>=10,100-500,Public Sector,>4,38,0.0
city_71,0.884,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,53,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,500-999,Funded Startup,2,3,1.0
Other,0.727,Male,0,part-time,Masters,STEM,5-9,500-999,Public Sector,1,17,0.0
city_103,0.92,Male,0,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,70,0.0
Other,0.83,Male,1,full-time,Graduate,STEM,>=10,100-500,Pvt Ltd,1,136,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,30,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,139,1.0
city_67,0.855,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,32,0.0
city_21,0.624,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,never,56,1.0
city_103,0.92,Male,0,full-time,Graduate,STEM,3-4,<10,Early Stage Startup,1,8,0.0
Other,0.794,Male,1,none,Graduate,STEM,5-9,10-49,Pvt Ltd,3,6,0.0
city_136,0.897,Male,1,none,Masters,STEM,5-9,50-99,Pvt Ltd,1,133,0.0
city_114,0.926,Female,1,none,Masters,Humanities,5-9,50-99,Pvt Ltd,1,44,0.0
city_103,0.92,Male,1,none,Graduate,STEM,3-4,50-99,Funded Startup,1,26,0.0
Other,0.767,Male,1,none,Graduate,STEM,>=10,100-500,Public Sector,1,12,0.0
city_104,0.924,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,2,13,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,6,0.0
city_21,0.624,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,1,135,1.0
city_136,0.897,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,>4,23,0.0
Other,0.698,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,1,97,0.0
Other,0.8270000000000001,Male,1,none,High School,STEM,3-4,<10,Early Stage Startup,1,9,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,5-9,5000-9999,Pvt Ltd,1,18,1.0
Other,0.579,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,2,17,0.0
city_103,0.92,Male,0,none,High School,STEM,5-9,50-99,Pvt Ltd,1,78,0.0
city_114,0.926,Male,1,none,High School,STEM,>=10,10-49,Pvt Ltd,2,138,0.0
Other,0.742,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,127,0.0
Other,0.698,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,26,0.0
city_16,0.91,Male,1,none,High School,STEM,>=10,100-500,Pvt Ltd,1,17,1.0
Other,0.878,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,3,12,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,90,0.0
Other,0.899,Male,1,none,High School,STEM,0-2,50-99,Funded Startup,1,4,0.0
city_114,0.926,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,1,57,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,5000-9999,Pvt Ltd,>4,80,0.0
Other,0.8959999999999999,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,never,188,0.0
Other,0.6890000000000001,Male,1,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,1,18,1.0
city_67,0.855,Male,1,none,Graduate,STEM,5-9,10-49,Early Stage Startup,1,101,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,4,18,0.0
Other,0.682,Female,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,3,82,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,3,80,0.0
city_114,0.926,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,1,120,0.0
Other,0.527,Male,0,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,1,18,0.0
city_102,0.804,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,33,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,101,0.0
Other,0.555,Male,0,full-time,Graduate,STEM,3-4,50-99,Pvt Ltd,2,3,1.0
city_103,0.92,Female,0,none,High School,STEM,0-2,50-99,Pvt Ltd,never,182,0.0
Other,0.949,Male,0,none,High School,STEM,5-9,100-500,Pvt Ltd,>4,288,0.0
city_16,0.91,Male,1,none,Masters,STEM,0-2,>10000,Pvt Ltd,1,52,0.0
Other,0.698,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,1,92,1.0
city_114,0.926,Male,1,part-time,Graduate,STEM,5-9,<10,Funded Startup,1,67,0.0
Other,0.74,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,never,17,1.0
city_104,0.924,Male,1,none,High School,STEM,>=10,100-500,Other,>4,6,0.0
city_73,0.754,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,1,37,1.0
Other,0.722,Male,0,part-time,Graduate,STEM,3-4,100-500,Pvt Ltd,1,55,0.0
Other,0.865,Male,1,full-time,Graduate,STEM,3-4,>10000,Pvt Ltd,1,121,0.0
Other,0.556,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,1,4,1.0
Other,0.866,Other,0,full-time,High School,STEM,0-2,50-99,Pvt Ltd,never,37,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,2,7,0.0
city_103,0.92,Female,0,none,Masters,STEM,>=10,>10000,Pvt Ltd,1,50,0.0
city_114,0.926,Female,1,part-time,Graduate,STEM,3-4,10-49,Funded Startup,2,214,0.0
city_21,0.624,Male,1,none,Masters,STEM,0-2,50-99,Pvt Ltd,1,34,0.0
city_136,0.897,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,25,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Funded Startup,1,66,0.0
Other,0.74,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,1,9,1.0
Other,0.923,Male,0,full-time,High School,STEM,5-9,50-99,Pvt Ltd,1,108,0.0
city_73,0.754,Male,0,none,Graduate,STEM,3-4,>10000,Pvt Ltd,1,96,0.0
city_21,0.624,Male,0,full-time,Graduate,STEM,3-4,50-99,Public Sector,1,14,0.0
Other,0.767,Male,1,none,High School,STEM,>=10,50-99,Pvt Ltd,1,68,0.0
city_103,0.92,Male,0,part-time,Graduate,STEM,3-4,100-500,Pvt Ltd,1,12,1.0
Other,0.915,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,2,55,0.0
Other,0.893,Other,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,4,11,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,31,0.0
Other,0.878,Male,0,full-time,Graduate,Humanities,0-2,1000-4999,Pvt Ltd,1,17,0.0
city_103,0.92,Male,1,part-time,Masters,Humanities,>=10,5000-9999,NGO,1,30,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,4,17,0.0
city_71,0.884,Male,1,part-time,Masters,STEM,5-9,10-49,Early Stage Startup,1,70,0.0
city_21,0.624,Male,1,none,Masters,STEM,5-9,50-99,Pvt Ltd,2,246,0.0
city_100,0.887,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,4,96,1.0
city_114,0.926,Male,1,full-time,Graduate,STEM,5-9,<10,Pvt Ltd,2,100,0.0
city_21,0.624,Male,0,full-time,Graduate,STEM,>=10,50-99,Pvt Ltd,never,24,1.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,100-500,Pvt Ltd,never,250,0.0
Other,0.727,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,88,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,3,64,0.0
city_103,0.92,Male,0,none,Masters,STEM,>=10,<10,Early Stage Startup,2,24,0.0
Other,0.763,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,288,0.0
city_160,0.92,Male,1,none,Graduate,STEM,5-9,1000-4999,Pvt Ltd,1,102,0.0
city_114,0.926,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,73,0.0
Other,0.925,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,2,35,1.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,5000-9999,Pvt Ltd,>4,33,0.0
city_67,0.855,Female,0,none,Masters,STEM,>=10,100-500,Pvt Ltd,>4,35,0.0
city_16,0.91,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,152,0.0
Other,0.698,Male,0,none,Graduate,No Major,5-9,100-500,Pvt Ltd,4,5,1.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,176,0.0
city_114,0.926,Male,1,full-time,Masters,STEM,>=10,100-500,Pvt Ltd,1,330,0.0
city_136,0.897,Male,1,none,Masters,STEM,5-9,>10000,Pvt Ltd,never,126,0.0
Other,0.921,Male,1,full-time,Masters,STEM,5-9,100-500,Pvt Ltd,1,10,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,1000-4999,Pvt Ltd,1,52,1.0
city_103,0.92,Male,0,full-time,Graduate,Other,5-9,50-99,Pvt Ltd,1,110,1.0
Other,0.7390000000000001,Male,1,full-time,Graduate,STEM,3-4,500-999,Public Sector,never,69,0.0
city_114,0.926,Male,0,full-time,Graduate,STEM,3-4,1000-4999,Pvt Ltd,never,60,0.0
Other,0.895,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,40,0.0
city_160,0.92,Male,0,none,Phd,STEM,>=10,5000-9999,Public Sector,3,250,0.0
city_73,0.754,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,never,68,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,4,34,1.0
city_103,0.92,Male,0,full-time,Graduate,STEM,3-4,5000-9999,Pvt Ltd,2,30,0.0
city_67,0.855,Other,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,2,0.0
city_103,0.92,Male,1,none,Masters,STEM,5-9,50-99,Pvt Ltd,1,45,0.0
city_71,0.884,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,>4,104,0.0
Other,0.847,Male,1,none,Graduate,STEM,>=10,10-49,Funded Startup,1,23,0.0
city_21,0.624,Male,0,full-time,High School,STEM,0-2,50-99,Pvt Ltd,never,332,0.0
city_21,0.624,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,never,20,1.0
Other,0.899,Male,0,none,Primary School,STEM,0-2,50-99,Pvt Ltd,never,168,0.0
city_16,0.91,Male,1,none,Graduate,STEM,5-9,10-49,Funded Startup,1,68,0.0
Other,0.913,Male,1,none,Masters,STEM,5-9,100-500,Pvt Ltd,2,111,0.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,1000-4999,Pvt Ltd,1,25,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,78,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,>4,109,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,>10000,Pvt Ltd,>4,51,1.0
Other,0.89,Male,1,part-time,High School,STEM,>=10,1000-4999,Pvt Ltd,>4,15,0.0
city_16,0.91,Male,1,none,Graduate,STEM,0-2,<10,Pvt Ltd,2,17,0.0
Other,0.925,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,63,0.0
city_16,0.91,Male,1,none,Graduate,Humanities,0-2,50-99,Pvt Ltd,1,94,1.0
Other,0.743,Male,1,none,Graduate,STEM,5-9,5000-9999,Pvt Ltd,1,64,0.0
city_21,0.624,Male,1,none,Masters,STEM,5-9,1000-4999,Pvt Ltd,2,20,1.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,15,0.0
city_21,0.624,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,1,26,1.0
city_103,0.92,Male,0,full-time,Graduate,STEM,>=10,50-99,Pvt Ltd,never,6,0.0
Other,0.727,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,182,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,>4,22,0.0
city_114,0.926,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,never,71,0.0
Other,0.698,Male,1,none,Graduate,STEM,5-9,<10,Pvt Ltd,1,111,0.0
Other,0.836,Male,1,none,Graduate,No Major,>=10,500-999,Pvt Ltd,1,32,0.0
city_67,0.855,Female,0,full-time,High School,STEM,0-2,>10000,Pvt Ltd,1,6,0.0
Other,0.802,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,1,21,0.0
city_16,0.91,Male,1,none,Masters,STEM,3-4,100-500,Pvt Ltd,2,46,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,500-999,Pvt Ltd,>4,163,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,12,0.0
city_21,0.624,Male,0,full-time,High School,STEM,3-4,50-99,Pvt Ltd,1,35,1.0
Other,0.878,Male,0,none,Primary School,STEM,3-4,50-99,Pvt Ltd,2,8,0.0
city_21,0.624,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,>4,21,1.0
city_114,0.926,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,2,56,0.0
Other,0.8959999999999999,Male,1,none,Graduate,Arts,>=10,50-99,Pvt Ltd,1,30,0.0
city_160,0.92,Male,0,full-time,Masters,STEM,>=10,50-99,Pvt Ltd,1,7,0.0
city_73,0.754,Male,1,part-time,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,23,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,9,0.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,>4,26,0.0
Other,0.903,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,3,40,1.0
city_100,0.887,Male,1,full-time,Masters,STEM,>=10,50-99,Funded Startup,2,106,0.0
Other,0.856,Male,1,none,Graduate,No Major,>=10,1000-4999,Pvt Ltd,2,314,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,1,14,1.0
city_103,0.92,Male,1,full-time,Graduate,STEM,5-9,5000-9999,Public Sector,1,111,0.0
city_21,0.624,Male,0,none,Graduate,STEM,5-9,10-49,Pvt Ltd,3,50,1.0
city_16,0.91,Male,1,none,High School,STEM,5-9,100-500,Pvt Ltd,>4,111,0.0
Other,0.89,Male,1,full-time,Masters,STEM,5-9,50-99,Pvt Ltd,>4,51,0.0
Other,0.949,Male,0,none,Graduate,STEM,3-4,50-99,Pvt Ltd,2,68,1.0
city_136,0.897,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,16,0.0
city_136,0.897,Male,1,none,Masters,STEM,5-9,<10,Pvt Ltd,1,6,0.0
city_103,0.92,Male,1,none,Phd,STEM,>=10,>10000,Pvt Ltd,2,13,0.0
city_103,0.92,Male,1,none,Graduate,Arts,>=10,50-99,Pvt Ltd,4,178,1.0
Other,0.698,Male,0,none,Primary School,STEM,3-4,50-99,Pvt Ltd,never,22,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,23,0.0
city_103,0.92,Female,1,full-time,Graduate,STEM,3-4,50-99,Public Sector,1,55,1.0
city_21,0.624,Male,0,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,never,29,1.0
Other,0.899,Female,1,none,Graduate,STEM,5-9,10-49,Funded Startup,1,41,0.0
city_67,0.855,Male,1,none,High School,STEM,5-9,10-49,Pvt Ltd,2,56,0.0
Other,0.939,Male,1,none,High School,STEM,>=10,50-99,Funded Startup,3,11,0.0
city_21,0.624,Female,1,none,Graduate,Business Degree,5-9,1000-4999,Pvt Ltd,>4,79,1.0
Other,0.698,Male,0,part-time,Masters,STEM,5-9,>10000,Public Sector,1,328,1.0
Other,0.89,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,192,0.0
Other,0.7759999999999999,Male,1,part-time,Graduate,STEM,>=10,100-500,Public Sector,>4,89,0.0
Other,0.925,Male,0,full-time,High School,STEM,0-2,50-99,Public Sector,1,83,1.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,<10,Pvt Ltd,1,35,0.0
city_160,0.92,Female,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,33,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,53,0.0
city_21,0.624,Male,0,none,Graduate,STEM,0-2,50-99,Pvt Ltd,1,56,1.0
city_16,0.91,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,3,1.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,25,0.0
city_103,0.92,Male,1,part-time,Masters,STEM,>=10,500-999,Public Sector,1,10,0.0
city_75,0.939,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,never,62,0.0
city_103,0.92,Male,1,none,Masters,STEM,5-9,500-999,Pvt Ltd,>4,40,0.0
Other,0.89,Male,1,none,High School,STEM,>=10,<10,Early Stage Startup,>4,46,0.0
Other,0.7959999999999999,Male,0,none,High School,STEM,3-4,50-99,Pvt Ltd,2,22,1.0
Other,0.727,Male,1,none,Graduate,STEM,3-4,<10,Pvt Ltd,1,174,0.0
Other,0.89,Male,1,none,Graduate,STEM,3-4,1000-4999,Pvt Ltd,2,51,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,158,1.0
Other,0.913,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,60,0.0
city_16,0.91,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,never,14,1.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,>4,10,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,10-49,Pvt Ltd,2,140,0.0
city_103,0.92,Female,1,none,Masters,Arts,>=10,50-99,Pvt Ltd,1,18,1.0
city_136,0.897,Female,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,19,0.0
city_114,0.926,Female,1,none,Masters,Humanities,3-4,50-99,Pvt Ltd,1,82,0.0
city_16,0.91,Male,0,full-time,Masters,STEM,5-9,<10,Pvt Ltd,1,37,0.0
city_71,0.884,Male,1,full-time,Masters,STEM,5-9,>10000,Pvt Ltd,1,52,0.0
city_11,0.55,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,44,1.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,50-99,Pvt Ltd,2,19,0.0
city_21,0.624,Male,1,none,Graduate,STEM,3-4,10-49,Pvt Ltd,2,13,1.0
city_21,0.624,Male,0,none,Graduate,STEM,5-9,10-49,Funded Startup,1,24,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,312,0.0
city_16,0.91,Male,1,none,Graduate,Humanities,>=10,50-99,Pvt Ltd,2,72,0.0
city_103,0.92,Female,1,none,Graduate,STEM,5-9,>10000,Pvt Ltd,1,46,0.0
city_103,0.92,Female,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,1,61,0.0
Other,0.923,Male,1,none,Graduate,STEM,5-9,10-49,Pvt Ltd,4,264,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,21,0.0
city_114,0.926,Male,0,full-time,Graduate,STEM,>=10,10-49,Pvt Ltd,1,92,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,3-4,50-99,Pvt Ltd,never,10,0.0
city_103,0.92,Male,1,none,Graduate,Humanities,>=10,50-99,Pvt Ltd,>4,21,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,1,9,0.0
city_103,0.92,Female,1,none,Masters,STEM,3-4,5000-9999,Pvt Ltd,1,40,1.0
Other,0.913,Male,1,none,High School,STEM,5-9,100-500,Pvt Ltd,1,116,0.0
Other,0.5579999999999999,Male,0,full-time,Graduate,STEM,0-2,<10,Early Stage Startup,1,53,1.0
city_103,0.92,Female,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,2,218,0.0
city_21,0.624,Male,1,none,Masters,STEM,>=10,>10000,Public Sector,1,124,1.0
city_21,0.624,Male,0,full-time,Masters,STEM,3-4,50-99,Pvt Ltd,1,34,1.0
city_103,0.92,Male,1,none,Graduate,Business Degree,3-4,>10000,Pvt Ltd,1,97,0.0
city_21,0.624,Male,1,none,Masters,STEM,5-9,100-500,Pvt Ltd,4,4,1.0
city_21,0.624,Male,1,full-time,Graduate,STEM,>=10,>10000,Pvt Ltd,>4,2,1.0
city_160,0.92,Female,1,none,Graduate,STEM,3-4,500-999,Pvt Ltd,2,292,0.0
city_114,0.926,Male,0,none,Graduate,STEM,5-9,50-99,Pvt Ltd,4,19,1.0
city_21,0.624,Male,0,full-time,Graduate,STEM,0-2,50-99,Pvt Ltd,never,12,1.0
city_114,0.926,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,2,80,0.0
city_103,0.92,Male,1,none,Phd,STEM,>=10,10-49,Early Stage Startup,>4,41,0.0
city_103,0.92,Male,1,none,Graduate,Humanities,>=10,50-99,Pvt Ltd,>4,23,1.0
city_103,0.92,Female,1,none,Graduate,Humanities,3-4,>10000,Pvt Ltd,1,276,0.0
city_75,0.939,Male,1,none,Phd,STEM,5-9,1000-4999,Public Sector,3,302,0.0
city_67,0.855,Male,1,none,Graduate,STEM,>=10,10-49,Funded Startup,1,20,0.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,5000-9999,Pvt Ltd,4,44,1.0
city_16,0.91,Male,1,none,Masters,STEM,0-2,50-99,Pvt Ltd,1,74,0.0
city_103,0.92,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,15,0.0
Other,0.836,Male,1,none,Graduate,STEM,>=10,1000-4999,Pvt Ltd,1,114,0.0
city_67,0.855,Male,1,none,Masters,STEM,>=10,>10000,Pvt Ltd,2,21,0.0
city_160,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,118,1.0
Other,0.682,Male,0,full-time,Graduate,STEM,3-4,50-99,Pvt Ltd,1,7,1.0
Other,0.856,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,158,0.0
city_114,0.926,Male,0,full-time,Graduate,STEM,5-9,50-99,Pvt Ltd,1,284,0.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,1,6,0.0
city_160,0.92,Male,0,full-time,High School,STEM,0-2,50-99,Pvt Ltd,2,110,0.0
city_21,0.624,Male,1,full-time,Graduate,STEM,5-9,500-999,Pvt Ltd,>4,52,0.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,1,56,0.0
city_67,0.855,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,2,29,1.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,100-500,NGO,1,42,0.0
Other,0.913,Male,0,none,Masters,STEM,>=10,>10000,Pvt Ltd,2,90,0.0
Other,0.698,Male,1,none,Masters,STEM,5-9,<10,Pvt Ltd,1,46,0.0
city_103,0.92,Female,1,part-time,Graduate,STEM,>=10,1000-4999,Pvt Ltd,2,37,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,58,0.0
city_103,0.92,Male,1,none,Graduate,STEM,5-9,50-99,Pvt Ltd,1,69,1.0
city_16,0.91,Male,0,none,High School,STEM,0-2,50-99,Pvt Ltd,2,39,0.0
Other,0.698,Male,1,none,Graduate,Other,0-2,1000-4999,Pvt Ltd,1,23,0.0
Other,0.878,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,77,0.0
city_160,0.92,Other,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,>4,53,0.0
city_11,0.55,Male,1,none,Graduate,STEM,5-9,500-999,Other,3,114,1.0
city_21,0.624,Male,1,none,Graduate,STEM,5-9,10-49,Pvt Ltd,2,27,1.0
Other,0.925,Male,1,none,Primary School,STEM,5-9,50-99,Pvt Ltd,>4,28,0.0
city_102,0.804,Male,1,none,Masters,STEM,>=10,50-99,Pvt Ltd,1,64,0.0
city_21,0.624,Male,1,none,Graduate,STEM,>=10,>10000,Pvt Ltd,3,21,1.0
city_67,0.855,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,4,108,0.0
Other,0.836,Male,1,none,Masters,STEM,>=10,500-999,Pvt Ltd,>4,38,0.0
Other,0.625,Male,1,part-time,Graduate,STEM,5-9,50-99,Pvt Ltd,4,72,0.0
Other,0.698,Male,1,none,Graduate,STEM,>=10,50-99,Public Sector,2,73,0.0
city_75,0.939,Male,1,none,Graduate,STEM,>=10,100-500,Pvt Ltd,4,12,0.0
city_104,0.924,Male,0,none,Graduate,Arts,>=10,50-99,Pvt Ltd,4,56,0.0
city_103,0.92,Male,1,none,Masters,STEM,>=10,5000-9999,Pvt Ltd,>4,26,0.0
city_73,0.754,Male,1,none,Graduate,STEM,5-9,100-500,Pvt Ltd,1,54,0.0
city_16,0.91,Male,1,part-time,Graduate,STEM,>=10,50-99,Pvt Ltd,3,14,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,>4,77,0.0
city_16,0.91,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,4,232,1.0
city_103,0.92,Male,1,none,Graduate,STEM,>=10,50-99,Pvt Ltd,1,126,0.0
city_103,0.92,Male,0,none,Graduate,STEM,3-4,500-999,Pvt Ltd,2,20,0.0
